case,role,altitude_km,inside_R,outside_inner_R,outside_outer_R,radius_scale,inside_nT,outside_nT,ratio,matched_ratio,common_support_fraction
Ladon window,Sensitivity case only,400,0.8,1.2,1.8,0.9,8.104943236589904,10.501040943034566,0.7718228393315603,0.848434552112688,1.0
Ladon window,Sensitivity case only,400,0.8,1.2,1.8,1.0,8.099883533407032,11.195912612874729,0.7234679131107704,0.8243652161683076,1.0
Ladon window,Sensitivity case only,400,0.8,1.2,1.8,1.1,8.121006438435131,11.796162364005804,0.688444782958833,0.7825558795215195,1.0
Ladon window,Sensitivity case only,400,0.8,1.2,2.0,0.9,8.104943236589904,10.94447710191745,0.740550979376615,0.8369044951876311,1.0
Ladon window,Sensitivity case only,400,0.8,1.2,2.0,1.0,8.099883533407032,11.635886179405235,0.6961123036544739,0.7965362030344455,1.0
Ladon window,Sensitivity case only,400,0.8,1.2,2.0,1.1,8.121006438435131,12.223154248799426,0.6643953167189056,0.7524884114920021,1.0
Ladon window,Sensitivity case only,400,0.8,1.5,2.5,0.9,8.104943236589904,12.319605753920692,0.657889822002666,0.7634498754134434,1.0
Ladon window,Sensitivity case only,400,0.8,1.5,2.5,1.0,8.099883533407032,12.844304344057809,0.6306206483774499,0.7079612350214679,1.0
Ladon window,Sensitivity case only,400,0.8,1.5,2.5,1.1,8.121006438435131,13.026596466805753,0.6234173645532816,0.649277862742897,1.0
Ladon window,Sensitivity case only,400,1.0,1.2,1.8,0.9,8.12884060498071,10.501040943034566,0.7740985535698385,0.8393977271136895,1.0
Ladon window,Sensitivity case only,400,1.0,1.2,1.8,1.0,8.22402385200187,11.195912612874729,0.7345559166427097,0.8106970717611998,1.0
Ladon window,Sensitivity case only,400,1.0,1.2,1.8,1.1,8.3481210361764,11.796162364005804,0.7076980443783498,0.7764155453880303,1.0
Ladon window,Sensitivity case only,400,1.0,1.2,2.0,0.9,8.12884060498071,10.94447710191745,0.7427344887547486,0.8220401760273554,1.0
Ladon window,Sensitivity case only,400,1.0,1.2,2.0,1.0,8.22402385200187,11.635886179405235,0.7067810500379301,0.7808939428051926,1.0
Ladon window,Sensitivity case only,400,1.0,1.2,2.0,1.1,8.3481210361764,12.223154248799426,0.6829760032682531,0.7432701565662527,1.0
Ladon window,Sensitivity case only,400,1.0,1.5,2.5,0.9,8.12884060498071,12.319605753920692,0.6598296055369889,0.7415488399092103,1.0
Ladon window,Sensitivity case only,400,1.0,1.5,2.5,1.0,8.22402385200187,12.844304344057809,0.6402856574950725,0.6890012265380776,1.0
Ladon window,Sensitivity case only,400,1.0,1.5,2.5,1.1,8.3481210361764,13.026596466805753,0.6408520489176893,0.6449331545852538,1.0
